date,sku,rating,review_text,sentiment_label,sentiment_confidence,sentiment_unified,sentiment_unified_expected,sentiment_all_scores_json,emotion_labels,emotion_scores_json,emotion_top_json,sarcasm_label,sarcasm_confidence,sarcastic,offensive_label,offensive_confidence,is_offensive,ensemble_label,ensemble_confidence,ensemble_unified_expected,ensemble_all_scores,aspects_found,aspect_count,aspect_sentiments_json,fraud_prob_rf,fraud_prob_gb,fraud_prob_ensemble,fraud_flag
2024-12-11,HP-IND-006,5,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False,positive,0.3028496907282011,-0.09545386423244574,"{'very negative': 0.2347288366266879, 'negative': 0.20177706670201723, 'neutral': 0.1719057455619436, 'positive': 0.3028496907282011, 'very positive': 0.0887386603811502}","camera,price_value",2,"{""camera"": {""polarity"": 0.0, ""subjectivity"": 0.0}, ""price_value"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-01-13,HP-IND-006,2,The promised features do not work as advertised. False marketing.,very negative,0.11003702878952026,-1.0,-0.4876406735014096,"{""very negative"": 0.11003702878952026, ""neutral"": 0.03954793140292168, ""positive"": 0.016627198085188866, ""very positive"": 0.014809762127697468}",disapproval,"{""disapproval"": 0.7108097076416016}","[{""label"": ""disapproval"", ""score"": 0.7108097076416016}, {""label"": ""disappointment"", ""score"": 0.235524520277977}, {""label"": ""annoyance"", ""score"": 0.2101682424545288}, {""label"": ""neutral"", ""score"": 0.11439910531044006}, {""label"": ""anger"", ""score"": 0.018257828429341316}]",irony,0.5804412961006165,True,non-offensive,0.8188140392303467,False,negative,0.4868333784277914,-0.6856550089003601,"{'very negative': 0.4557041192552142, 'negative': 0.4868333784277914, 'neutral': 0.03879056186682028, 'positive': 0.01041228176284885, 'very positive': 0.008259658687325293}",general,1,"{""general"": {""polarity"": -0.4, ""subjectivity"": 0.6}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-03-12,MB-IND-002,2,Build quality is cheap and flimsy. Does not feel worth the price at all.,very negative,0.14990851283073425,-1.0,-0.560529625903086,"{""very negative"": 0.14990851283073425, ""neutral"": 0.028574587777256966, ""positive"": 0.015562235377728939, ""very positive"": 0.015562235377728939}",disapproval,"{""disapproval"": 0.5688949823379517}","[{""label"": ""disapproval"", ""score"": 0.5688949823379517}, {""label"": ""annoyance"", ""score"": 0.26531776785850525}, {""label"": ""disappointment"", ""score"": 0.19667105376720428}, {""label"": ""neutral"", ""score"": 0.17501303553581238}, {""label"": ""approval"", ""score"": 0.019899286329746246}]",non_irony,0.9473848938941956,False,non-offensive,0.6788666248321533,False,negative,0.6514128044723791,-0.5990077941191563,"{'very negative': 0.28563631252773913, 'negative': 0.6514128044723791, 'neutral': 0.046260273418775005, 'positive': 0.008711377872668527, 'very positive': 0.007979231708438167}","build_quality,price_value,software",3,"{""build_quality"": {""polarity"": 0.35, ""subjectivity"": 0.4}, ""price_value"": {""polarity"": 0.35, ""subjectivity"": 0.4}, ""software"": {""polarity"": 0.35, ""subjectivity"": 0.4}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-02-01,AC-IND-005,5,"Noise cancellation is top-notch, blocks out everything around you.",positive,0.6977988481521606,0.5,0.5301263708619881,"{""very negative"": 0.018256666138768196, ""neutral"": 0.04996884986758232, ""positive"": 0.6977988481521606, ""very positive"": 0.20059357583522797}",neutral,"{""neutral"": 0.8535012602806091}","[{""label"": ""neutral"", ""score"": 0.8535012602806091}, {""label"": ""approval"", ""score"": 0.07272456586360931}, {""label"": ""annoyance"", ""score"": 0.035694435238838196}, {""label"": ""admiration"", ""score"": 0.030761508271098137}, {""label"": ""disapproval"", ""score"": 0.014540402218699455}]",irony,0.8790774345397949,True,non-offensive,0.7939949035644531,False,positive,0.3963321100214464,0.07481063914146216,"{'very negative': 0.2263746076230451, 'negative': 0.1289593930105245, 'neutral': 0.08083500108593764, 'positive': 0.3963321100214464, 'very positive': 0.1674988882590463}",sound,1,"{""sound"": {""polarity"": 1.0, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-03-02,MB-IND-002,5,"Produit de mauvaise qualite, je suis tres decu. Ne recommande pas.",very negative,0.376915842294693,-1.0,-0.6515037909879426,"{""very negative"": 0.376915842294693, ""neutral"": 0.02833167091012001, ""positive"": 0.024450555443763733, ""very positive"": 0.01673412136733532}",neutral,"{""neutral"": 0.9460828304290771}","[{""label"": ""neutral"", ""score"": 0.9460828304290771}, {""label"": ""approval"", ""score"": 0.029701441526412964}, {""label"": ""disapproval"", ""score"": 0.009891659021377563}, {""label"": ""realization"", ""score"": 0.00757063552737236}, {""label"": ""annoyance"", ""score"": 0.006734327878803015}]",non_irony,0.8884108662605286,False,non-offensive,0.8112044930458069,False,very negative,0.6393854518162623,-0.7864718645276263,"{'very negative': 0.6393854518162623, 'negative': 0.3235723121059963, 'neutral': 0.016155371109076295, 'positive': 0.012374243254061815, 'very positive': 0.008512621714603267}",software,1,"{""software"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",0.99,0.9999794383626421,0.9949897191813211,1
2024-11-18,RF-IND-008,3,Picture quality is cinema-grade but the smart TV interface is sluggish and outdated.,neutral,0.11210909485816956,0.0,-0.3432767988114281,"{""very negative"": 0.09767726063728333, ""neutral"": 0.11210909485816956, ""positive"": 0.01873759925365448, ""very positive"": 0.01873759925365448}","disappointment,neutral","{""disappointment"": 0.4849526882171631, ""neutral"": 0.30056726932525635}","[{""label"": ""disappointment"", ""score"": 0.4849526882171631}, {""label"": ""neutral"", ""score"": 0.30056726932525635}, {""label"": ""annoyance"", ""score"": 0.28581249713897705}, {""label"": ""disapproval"", ""score"": 0.16970854997634888}, {""label"": ""realization"", ""score"": 0.04120287299156189}]",non_irony,0.5747299194335938,False,non-offensive,0.7664331793785095,False,negative,0.496382755500023,-0.24944662947348306,"{'very negative': 0.0657612595341982, 'negative': 0.496382755500023, 'neutral': 0.3271163003098919, 'positive': 0.0924673536903206, 'very positive': 0.01827233096556633}","camera,build_quality,software",3,"{""camera"": {""polarity"": -0.0929, ""subjectivity"": 0.6381}, ""build_quality"": {""polarity"": -0.0929, ""subjectivity"": 0.6381}, ""software"": {""polarity"": -0.0929, ""subjectivity"": 0.6381}}",0.02,2.322737603998423e-05,0.010011613688019992,0
2024-12-23,TV-IND-001,4,"Fast delivery, great packaging, and the product works flawlessly.",positive,0.6741796135902405,0.5,0.5512896068214521,"{""very negative"": 0.01956154778599739, ""neutral"": 0.04252088442444801, ""positive"": 0.6741796135902405, ""very positive"": 0.24276283383369446}",admiration,"{""admiration"": 0.9123939275741577}","[{""label"": ""admiration"", ""score"": 0.9123939275741577}, {""label"": ""approval"", ""score"": 0.11531123518943787}, {""label"": ""neutral"", ""score"": 0.05167611688375473}, {""label"": ""gratitude"", ""score"": 0.016645468771457672}, {""label"": ""realization"", ""score"": 0.009102078154683113}]",irony,0.6614562273025513,True,non-offensive,0.9098259210586548,False,very positive,0.4807594797853002,0.6986579098272083,"{'very negative': 0.0104965770573217, 'negative': 0.0115443255980614, 'neutral': 0.028865277762795627, 'positive': 0.46833433979652106, 'very positive': 0.4807594797853002}","performance,delivery",2,"{""performance"": {""polarity"": 0.6667, ""subjectivity"": 0.7833}, ""delivery"": {""polarity"": 0.6667, ""subjectivity"": 0.7833}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-02-07,TV-IND-001,5,"Sound quality is phenomenal, crisp highs and deep bass. Worth every penny.",positive,0.49539729952812195,0.5,0.6590491162612364,"{""very negative"": 0.019894424825906754, ""neutral"": 0.05166413262486458, ""positive"": 0.49539729952812195, ""very positive"": 0.49539729952812195}",admiration,"{""admiration"": 0.9490026235580444}","[{""label"": ""admiration"", ""score"": 0.9490026235580444}, {""label"": ""approval"", ""score"": 0.04883971065282822}, {""label"": ""neutral"", ""score"": 0.030404893681406975}, {""label"": ""gratitude"", ""score"": 0.010029646568000317}, {""label"": ""disapproval"", ""score"": 0.006704993546009064}]",non_irony,0.7751739025115967,False,non-offensive,0.8951526284217834,False,very positive,0.6706748718224573,0.7956813606915429,"{'very negative': 0.009681538935096162, 'negative': 0.011911913980573287, 'neutral': 0.0264437056729364, 'positive': 0.28128796958893676, 'very positive': 0.6706748718224573}","sound,build_quality,price_value",3,"{""sound"": {""polarity"": 0.2167, ""subjectivity"": 0.3861}, ""build_quality"": {""polarity"": 0.2167, ""subjectivity"": 0.3861}, ""price_value"": {""polarity"": 0.2167, ""subjectivity"": 0.3861}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-12-14,HP-IND-006,3,"Average performance. Some features are good, others need improvement.",positive,0.61644446849823,0.5,0.34826672452702356,"{""very negative"": 0.025447191670536995, ""neutral"": 0.1476220041513443, ""positive"": 0.61644446849823, ""very positive"": 0.021131806075572968}","approval,admiration","{""approval"": 0.6711743474006653, ""admiration"": 0.3304252624511719}","[{""label"": ""approval"", ""score"": 0.6711743474006653}, {""label"": ""admiration"", ""score"": 0.3304252624511719}, {""label"": ""neutral"", ""score"": 0.1314345896244049}, {""label"": ""optimism"", ""score"": 0.0660710483789444}, {""label"": ""realization"", ""score"": 0.028510229662060738}]",non_irony,0.9071303606033325,False,non-offensive,0.930716335773468,False,neutral,0.4804421446591105,0.08146156075822723,"{'very negative': 0.016821577357398684, 'negative': 0.1591444877878141, 'neutral': 0.4804421446591105, 'positive': 0.3314728163722874, 'very positive': 0.012118973823389253}","performance,sound",2,"{""performance"": {""polarity"": 0.275, ""subjectivity"": 0.5}, ""sound"": {""polarity"": 0.275, ""subjectivity"": 0.5}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-03-08,LP-IND-003,4,"Durability is impressive, been using for 6 months with zero issues.",positive,0.8207300305366516,0.5,0.47055570951936276,"{""very negative"": 0.01670188084244728, ""neutral"": 0.05924329534173012, ""positive"": 0.8207300305366516, ""very positive"": 0.0840175449848175}",admiration,"{""admiration"": 0.901075005531311}","[{""label"": ""admiration"", ""score"": 0.901075005531311}, {""label"": ""approval"", ""score"": 0.09503141790628433}, {""label"": ""neutral"", ""score"": 0.046847887337207794}, {""label"": ""realization"", ""score"": 0.013351649045944214}, {""label"": ""gratitude"", ""score"": 0.0120680071413517}]",irony,0.8547757267951965,True,non-offensive,0.930757999420166,False,positive,0.5569887158305344,0.6128566989058618,"{'very negative': 0.01582085427114389, 'negative': 0.01807752576038089, 'neutral': 0.04989094599601189, 'positive': 0.5569887158305344, 'very positive': 0.359221958141929}",build_quality,1,"{""build_quality"": {""polarity"": 1.0, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-06,MB-IND-002,3,Wash quality is superb and very gentle on clothes. But the spin cycle is noisy and takes too long.,neutral,0.12252725660800934,0.0,-0.08810374244550431,"{""very negative"": 0.028522823005914688, ""neutral"": 0.12252725660800934, ""positive"": 0.025434179231524467, ""very positive"": 0.011033188551664352}","neutral,admiration","{""neutral"": 0.3840573728084564, ""admiration"": 0.34550753235816956}","[{""label"": ""neutral"", ""score"": 0.3840573728084564}, {""label"": ""admiration"", ""score"": 0.34550753235816956}, {""label"": ""approval"", ""score"": 0.09356952458620071}, {""label"": ""disappointment"", ""score"": 0.0653710588812828}, {""label"": ""annoyance"", ""score"": 0.05638834461569786}]",irony,0.6539191007614136,True,non-offensive,0.8536752462387085,False,negative,0.5496048118171108,-0.26558147238312185,"{'very negative': 0.02915487255382363, 'negative': 0.5496048118171108, 'neutral': 0.35292158748316504, 'positive': 0.05988584413328664, 'very positive': 0.008432884012613863}",build_quality,1,"{""build_quality"": {""polarity"": 0.4033, ""subjectivity"": 0.8}}",0.01,2.322737603998423e-05,0.005011613688019992,0
2024-12-17,WM-IND-004,2,"Sure, who needs customer service anyway? Waiting 4 weeks builds character!",neutral,0.7354669570922852,0.0,0.08089343274446564,"{""very negative"": 0.022473178803920746, ""neutral"": 0.7354669570922852, ""positive"": 0.13158436119556427, ""very positive"": 0.04536167159676552}","approval,neutral","{""approval"": 0.39447733759880066, ""neutral"": 0.3930034935474396}","[{""label"": ""approval"", ""score"": 0.39447733759880066}, {""label"": ""neutral"", ""score"": 0.3930034935474396}, {""label"": ""curiosity"", ""score"": 0.25203585624694824}, {""label"": ""confusion"", ""score"": 0.058140382170677185}, {""label"": ""realization"", ""score"": 0.018022604286670685}]",irony,0.8940737843513489,True,non-offensive,0.8660460114479065,False,neutral,0.45904210435323767,0.11280605013762701,"{'very negative': 0.08340118861504697, 'negative': 0.10518807722180745, 'neutral': 0.45904210435323767, 'positive': 0.2071347048926604, 'very positive': 0.14523392491724751}","build_quality,service,software",3,"{""build_quality"": {""polarity"": 0.625, ""subjectivity"": 0.8889}, ""service"": {""polarity"": 0.625, ""subjectivity"": 0.8889}, ""software"": {""polarity"": 0.625, ""subjectivity"": 0.8889}}",0.99,0.9999794383626421,0.9949897191813211,1
2025-01-03,MB-IND-002,5,"Sehr gutes Produkt, schnelle Lieferung und tolle Qualitat. Empfehlenswert!",positive,0.5607585906982422,0.5,0.63179622013243,"{""very negative"": 0.019466347992420197, ""neutral"": 0.01999477855861187, ""positive"": 0.5607585906982422, ""very positive"": 0.3811355233192444}",neutral,"{""neutral"": 0.9314554929733276}","[{""label"": ""neutral"", ""score"": 0.9314554929733276}, {""label"": ""approval"", ""score"": 0.03372388705611229}, {""label"": ""annoyance"", ""score"": 0.009257086552679539}, {""label"": ""admiration"", ""score"": 0.006478950381278992}, {""label"": ""realization"", ""score"": 0.0048216269351542}]",non_irony,0.9127270579338074,False,non-offensive,0.7963050007820129,False,very positive,0.6347997537790739,0.7859771082415573,"{'very negative': 0.01028075764178558, 'negative': 0.010119134316932208, 'neutral': 0.011764995736738153, 'positive': 0.33303535852547006, 'very positive': 0.6347997537790739}",camera,1,"{""camera"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-03-02,WM-IND-004,5,Excellent cooling performance even during peak summer. Very satisfied.,positive,0.7707273960113525,0.5,0.5362639801740339,"{""very negative"": 0.014967979863286018, ""neutral"": 0.02442777529358864, ""positive"": 0.7707273960113525, ""very positive"": 0.17155218124389648}",admiration,"{""admiration"": 0.9331638216972351}","[{""label"": ""admiration"", ""score"": 0.9331638216972351}, {""label"": ""approval"", ""score"": 0.07154010981321335}, {""label"": ""gratitude"", ""score"": 0.04528460651636124}, {""label"": ""neutral"", ""score"": 0.019264668226242065}, {""label"": ""joy"", ""score"": 0.010110114701092243}]",non_irony,0.602388322353363,False,non-offensive,0.9177484512329102,False,very positive,0.5113959148735933,0.7270401766478763,"{'very negative': 0.007973637955992827, 'negative': 0.0095630550501261, 'neutral': 0.014268537609609866, 'positive': 0.4567988545106779, 'very positive': 0.5113959148735933}","performance,sound,cooling",3,"{""performance"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""sound"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""cooling"": {""polarity"": 0.825, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-02-22,RF-IND-008,5,Best purchase I have made this year. Great value for money and excellent features.,positive,0.44873490929603577,0.5,0.5963910590069607,"{""very negative"": 0.028467901051044464, ""neutral"": 0.07443559914827347, ""positive"": 0.44873490929603577, ""very positive"": 0.40708863735198975}",admiration,"{""admiration"": 0.947281539440155}","[{""label"": ""admiration"", ""score"": 0.947281539440155}, {""label"": ""approval"", ""score"": 0.04991918429732323}, {""label"": ""gratitude"", ""score"": 0.017717011272907257}, {""label"": ""neutral"", ""score"": 0.016094906255602837}, {""label"": ""realization"", ""score"": 0.006029242649674416}]",non_irony,0.6735737919807434,False,non-offensive,0.953192949295044,False,very positive,0.6872599661001106,0.7820046274933742,"{'very negative': 0.014545124044219305, 'negative': 0.020831651636155944, 'neutral': 0.037952035708392486, 'positive': 0.23941122251112162, 'very positive': 0.6872599661001106}",price_value,1,"{""price_value"": {""polarity"": 0.9333, ""subjectivity"": 0.6833}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-03-11,RF-IND-008,3,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False,positive,0.3028496907282011,-0.09545386423244574,"{'very negative': 0.2347288366266879, 'negative': 0.20177706670201723, 'neutral': 0.1719057455619436, 'positive': 0.3028496907282011, 'very positive': 0.0887386603811502}","camera,price_value",2,"{""camera"": {""polarity"": 0.0, ""subjectivity"": 0.0}, ""price_value"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2024-10-16,AC-IND-005,4,Customer service was amazing. They resolved my query within minutes.,positive,0.6071091294288635,0.5,0.5974647468222958,"{""very negative"": 0.017765464261174202, ""neutral"": 0.03513293340802193, ""positive"": 0.6071091294288635, ""very positive"": 0.31808170676231384}",admiration,"{""admiration"": 0.9301038980484009}","[{""label"": ""admiration"", ""score"": 0.9301038980484009}, {""label"": ""approval"", ""score"": 0.06624912470579147}, {""label"": ""neutral"", ""score"": 0.026406768709421158}, {""label"": ""excitement"", ""score"": 0.022681886330246925}, {""label"": ""joy"", ""score"": 0.018670279532670975}]",irony,0.8352649807929993,True,non-offensive,0.9490030407905579,False,very positive,0.5178454861219189,0.7139974856230034,"{'very negative': 0.010832939099810597, 'negative': 0.013445128388537286, 'neutral': 0.030461440799405735, 'positive': 0.4274150055903274, 'very positive': 0.5178454861219189}",service,1,"{""service"": {""polarity"": 0.6, ""subjectivity"": 0.9}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-01,LP-IND-003,5,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False,positive,0.3028496907282011,-0.09545386423244574,"{'very negative': 0.2347288366266879, 'negative': 0.20177706670201723, 'neutral': 0.1719057455619436, 'positive': 0.3028496907282011, 'very positive': 0.0887386603811502}","camera,price_value",2,"{""camera"": {""polarity"": 0.0, ""subjectivity"": 0.0}, ""price_value"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-10-24,LP-IND-003,5,Best purchase I have made this year. Great value for money and excellent features.,positive,0.44873490929603577,0.5,0.5963910590069607,"{""very negative"": 0.028467901051044464, ""neutral"": 0.07443559914827347, ""positive"": 0.44873490929603577, ""very positive"": 0.40708863735198975}",admiration,"{""admiration"": 0.947281539440155}","[{""label"": ""admiration"", ""score"": 0.947281539440155}, {""label"": ""approval"", ""score"": 0.04991918429732323}, {""label"": ""gratitude"", ""score"": 0.017717011272907257}, {""label"": ""neutral"", ""score"": 0.016094906255602837}, {""label"": ""realization"", ""score"": 0.006029242649674416}]",non_irony,0.6735737919807434,False,non-offensive,0.953192949295044,False,very positive,0.6872599661001106,0.7820046274933742,"{'very negative': 0.014545124044219305, 'negative': 0.020831651636155944, 'neutral': 0.037952035708392486, 'positive': 0.23941122251112162, 'very positive': 0.6872599661001106}",price_value,1,"{""price_value"": {""polarity"": 0.9333, ""subjectivity"": 0.6833}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-02-16,TV-IND-001,4,Photo quality rivals phones twice the price. Very happy with the camera.,positive,0.9200547933578491,0.5,0.4818561179793535,"{""very negative"": 0.009893827140331268, ""neutral"": 0.01960623636841774, ""positive"": 0.9200547933578491, ""very positive"": 0.03305947035551071}",joy,"{""joy"": 0.8326600790023804}","[{""label"": ""joy"", ""score"": 0.8326600790023804}, {""label"": ""admiration"", ""score"": 0.12147273868322372}, {""label"": ""approval"", ""score"": 0.08454403281211853}, {""label"": ""neutral"", ""score"": 0.041709545999765396}, {""label"": ""relief"", ""score"": 0.027668539434671402}]",non_irony,0.5060417652130127,False,non-offensive,0.9031765460968018,False,positive,0.5776607744917366,0.6689630330710031,"{'very negative': 0.005737670065603944, 'negative': 0.009766195032079587, 'neutral': 0.016081947003801233, 'positive': 0.5776607744917366, 'very positive': 0.3907534134067786}","camera,build_quality,price_value,software,cooling",5,"{""camera"": {""polarity"": 1.0, ""subjectivity"": 1.0}, ""build_quality"": {""polarity"": 1.0, ""subjectivity"": 1.0}, ""price_value"": {""polarity"": 1.0, ""subjectivity"": 1.0}, ""software"": {""polarity"": 1.0, ""subjectivity"": 1.0}, ""cooling"": {""polarity"": 1.0, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2024-11-19,LP-IND-003,4,Best purchase I have made this year. Great value for money and excellent features.,positive,0.44873490929603577,0.5,0.5963910590069607,"{""very negative"": 0.028467901051044464, ""neutral"": 0.07443559914827347, ""positive"": 0.44873490929603577, ""very positive"": 0.40708863735198975}",admiration,"{""admiration"": 0.947281539440155}","[{""label"": ""admiration"", ""score"": 0.947281539440155}, {""label"": ""approval"", ""score"": 0.04991918429732323}, {""label"": ""gratitude"", ""score"": 0.017717011272907257}, {""label"": ""neutral"", ""score"": 0.016094906255602837}, {""label"": ""realization"", ""score"": 0.006029242649674416}]",non_irony,0.6735737919807434,False,non-offensive,0.953192949295044,False,very positive,0.6872599661001106,0.7820046274933742,"{'very negative': 0.014545124044219305, 'negative': 0.020831651636155944, 'neutral': 0.037952035708392486, 'positive': 0.23941122251112162, 'very positive': 0.6872599661001106}",price_value,1,"{""price_value"": {""polarity"": 0.9333, ""subjectivity"": 0.6833}}",0.0,2.322737603998423e-05,1.1613688019992115e-05,0
2025-02-04,MB-IND-002,1,What a fantastic feature - random shutdowns keep life exciting and unpredictable!,positive,0.5706542134284973,0.5,0.649035807029748,"{""very negative"": 0.027282441034913063, ""neutral"": 0.05992436781525612, ""positive"": 0.5706542134284973, ""very positive"": 0.5706542134284973}","excitement,admiration","{""excitement"": 0.6452254056930542, ""admiration"": 0.5212389230728149}","[{""label"": ""excitement"", ""score"": 0.6452254056930542}, {""label"": ""admiration"", ""score"": 0.5212389230728149}, {""label"": ""joy"", ""score"": 0.09005238115787506}, {""label"": ""curiosity"", ""score"": 0.03715738654136658}, {""label"": ""approval"", ""score"": 0.03235604241490364}]",irony,0.9249007105827332,True,non-offensive,0.9284485578536987,False,very positive,0.693605864262731,0.8023396989347628,"{'very negative': 0.011690559552959908, 'negative': 0.014305371563211183, 'neutral': 0.025244044607903367, 'positive': 0.2551541600131946, 'very positive': 0.693605864262731}",cooling,1,"{""cooling"": {""polarity"": -0.0021, ""subjectivity"": 0.8}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-02-15,RF-IND-008,5,"Bahut achha product hai, value for money. Camera bhi bahut accha hai.",positive,0.5882152915000916,0.5,0.4220367277463888,"{""very negative"": 0.0290150735527277, ""neutral"": 0.18226198852062225, ""positive"": 0.5882152915000916, ""very positive"": 0.1714218407869339}",neutral,"{""neutral"": 0.7110043168067932}","[{""label"": ""neutral"", ""score"": 0.7110043168067932}, {""label"": ""approval"", ""score"": 0.15353593230247498}, {""label"": ""admiration"", ""score"": 0.0266432985663414}, {""label"": ""amusement"", ""score"": 0.018048683181405067}, {""label"": ""joy"", ""score"": 0.013174094259738922}]",non_irony,0.8170913457870483,False,non-offensive,0.7812522053718567,False,positive,0.3028496907282011,-0.09545386423244574,"{'very negative': 0.2347288366266879, 'negative': 0.20177706670201723, 'neutral': 0.1719057455619436, 'positive': 0.3028496907282011, 'very positive': 0.0887386603811502}","camera,price_value",2,"{""camera"": {""polarity"": 0.0, ""subjectivity"": 0.0}, ""price_value"": {""polarity"": 0.0, ""subjectivity"": 0.0}}",0.98,0.9999794383626421,0.9899897191813211,1
2025-02-10,LP-IND-003,4,Excellent cooling performance even during peak summer. Very satisfied.,positive,0.7707273960113525,0.5,0.5362639801740339,"{""very negative"": 0.014967979863286018, ""neutral"": 0.02442777529358864, ""positive"": 0.7707273960113525, ""very positive"": 0.17155218124389648}",admiration,"{""admiration"": 0.9331638216972351}","[{""label"": ""admiration"", ""score"": 0.9331638216972351}, {""label"": ""approval"", ""score"": 0.07154010981321335}, {""label"": ""gratitude"", ""score"": 0.04528460651636124}, {""label"": ""neutral"", ""score"": 0.019264668226242065}, {""label"": ""joy"", ""score"": 0.010110114701092243}]",non_irony,0.602388322353363,False,non-offensive,0.9177484512329102,False,very positive,0.5113959148735933,0.7270401766478763,"{'very negative': 0.007973637955992827, 'negative': 0.0095630550501261, 'neutral': 0.014268537609609866, 'positive': 0.4567988545106779, 'very positive': 0.5113959148735933}","performance,sound,cooling",3,"{""performance"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""sound"": {""polarity"": 0.825, ""subjectivity"": 1.0}, ""cooling"": {""polarity"": 0.825, ""subjectivity"": 1.0}}",1.0,0.9999794383626421,0.9999897191813211,1
2025-02-19,TV-IND-001,5,"The camera quality is outstanding, perfect for everyday photography.",positive,0.4490591287612915,0.5,0.6009954280279384,"{""very negative"": 0.025144625455141068, ""neutral"": 0.08400725573301315, ""positive"": 0.4490591287612915, ""very positive"": 0.41047510504722595}",admiration,"{""admiration"": 0.9424173831939697}","[{""label"": ""admiration"", ""score"": 0.9424173831939697}, {""label"": ""approval"", ""score"": 0.058339230716228485}, {""label"": ""neutral"", ""score"": 0.0315530002117157}, {""label"": ""gratitude"", ""score"": 0.010911427438259125}, {""label"": ""realization"", ""score"": 0.006474080961197615}]",irony,0.561927080154419,True,non-offensive,0.924063503742218,False,very positive,0.6161595902840374,0.7480031720582762,"{'very negative': 0.013419121852881884, 'negative': 0.016505729862530738, 'neutral': 0.046884420883778026, 'positive': 0.30703113711677193, 'very positive': 0.6161595902840374}","camera,build_quality,cooling",3,"{""camera"": {""polarity"": 0.4333, ""subjectivity"": 0.825}, ""build_quality"": {""polarity"": 0.4333, ""subjectivity"": 0.825}, ""cooling"": {""polarity"": 0.4333, ""subjectivity"": 0.825}}",1.0,0.9999794383626421,0.9999897191813211,1
