date,sku,rating,review_text,sentiment_label,sentiment_confidence,sentiment_unified,sentiment_unified_expected,sentiment_all_scores_json,emotion_labels,emotion_scores_json,emotion_top_json,sarcasm_label,sarcasm_confidence,sarcastic,offensive_label,offensive_confidence,is_offensive
2024-11-12,HP-IND-006,2,The promised features do not work as advertised. False marketing.,very negative,0.11003702878952026,-1.0,-0.4876406735014096,"{""very negative"": 0.11003702878952026, ""neutral"": 0.03954793140292168, ""positive"": 0.016627198085188866, ""very positive"": 0.014809762127697468}",disapproval,"{""disapproval"": 0.7108097076416016}","[{""label"": ""disapproval"", ""score"": 0.7108097076416016}, {""label"": ""disappointment"", ""score"": 0.235524520277977}, {""label"": ""annoyance"", ""score"": 0.2101682424545288}, {""label"": ""neutral"", ""score"": 0.11439910531044006}, {""label"": ""anger"", ""score"": 0.018257828429341316}]",irony,0.5804412961006165,True,non-offensive,0.8188140392303467,False
2025-03-11,LP-IND-003,1,The display has dead pixels and color accuracy is way off.,very negative,0.25316378474235535,-1.0,-0.5860613671830489,"{""very negative"": 0.25316378474235535, ""neutral"": 0.05497826635837555, ""positive"": 0.019282788038253784, ""very positive"": 0.01881624571979046}","disapproval,disappointment","{""disapproval"": 0.385021835565567, ""disappointment"": 0.37208980321884155}","[{""label"": ""disapproval"", ""score"": 0.385021835565567}, {""label"": ""disappointment"", ""score"": 0.37208980321884155}, {""label"": ""neutral"", ""score"": 0.2807086706161499}, {""label"": ""annoyance"", ""score"": 0.21509088575839996}, {""label"": ""realization"", ""score"": 0.022136112675070763}]",non_irony,0.8182896375656128,False,non-offensive,0.7423754334449768,False
2024-11-06,AC-IND-005,5,The processor handles multitasking effortlessly. No lag whatsoever.,neutral,0.7597368359565735,0.0,0.00797338825580054,"{""very negative"": 0.045921143144369125, ""neutral"": 0.7597368359565735, ""positive"": 0.05292467027902603, ""very positive"": 0.05003025010228157}","admiration,approval,neutral","{""admiration"": 0.3868221342563629, ""approval"": 0.3720160722732544, ""neutral"": 0.3502216339111328}","[{""label"": ""admiration"", ""score"": 0.3868221342563629}, {""label"": ""approval"", ""score"": 0.3720160722732544}, {""label"": ""neutral"", ""score"": 0.3502216339111328}, {""label"": ""realization"", ""score"": 0.014902401715517044}, {""label"": ""pride"", ""score"": 0.008550484664738178}]",irony,0.5463454127311707,True,non-offensive,0.8667475581169128,False
2024-11-01,WM-IND-004,1,Sound quality is tinny and distorted at higher volumes. Not acceptable.,very negative,0.12479760497808456,-1.0,-0.493778516965209,"{""very negative"": 0.12479760497808456, ""neutral"": 0.04836035519838333, ""positive"": 0.01610911823809147, ""very positive"": 0.01610911823809147}",disapproval,"{""disapproval"": 0.7381646633148193}","[{""label"": ""disapproval"", ""score"": 0.7381646633148193}, {""label"": ""annoyance"", ""score"": 0.21084058284759521}, {""label"": ""neutral"", ""score"": 0.112130306661129}, {""label"": ""disappointment"", ""score"": 0.06412441283464432}, {""label"": ""approval"", ""score"": 0.023751674219965935}]",non_irony,0.9257212281227112,False,non-offensive,0.7237016558647156,False
2024-12-11,RF-IND-008,4,"Great design, sleek and modern. Fits perfectly in my living room.",positive,0.5736238956451416,0.5,0.6753709677943955,"{""very negative"": 0.01719159446656704, ""neutral"": 0.05420605093240738, ""positive"": 0.5736238956451416, ""very positive"": 0.5736238956451416}",admiration,"{""admiration"": 0.9285853505134583}","[{""label"": ""admiration"", ""score"": 0.9285853505134583}, {""label"": ""approval"", ""score"": 0.09943830966949463}, {""label"": ""neutral"", ""score"": 0.02816888317465782}, {""label"": ""gratitude"", ""score"": 0.008972597308456898}, {""label"": ""realization"", ""score"": 0.006490301340818405}]",non_irony,0.6408451795578003,False,non-offensive,0.9143792986869812,False
2024-10-20,RF-IND-008,5,Best purchase I have made this year. Great value for money and excellent features.,positive,0.44873490929603577,0.5,0.5963910590069607,"{""very negative"": 0.028467901051044464, ""neutral"": 0.07443559914827347, ""positive"": 0.44873490929603577, ""very positive"": 0.40708863735198975}",admiration,"{""admiration"": 0.947281539440155}","[{""label"": ""admiration"", ""score"": 0.947281539440155}, {""label"": ""approval"", ""score"": 0.04991918429732323}, {""label"": ""gratitude"", ""score"": 0.017717011272907257}, {""label"": ""neutral"", ""score"": 0.016094906255602837}, {""label"": ""realization"", ""score"": 0.006029242649674416}]",non_irony,0.6735737919807434,False,non-offensive,0.953192949295044,False
2025-02-24,LP-IND-003,2,What a fantastic feature - random shutdowns keep life exciting and unpredictable!,positive,0.5706542134284973,0.5,0.649035807029748,"{""very negative"": 0.027282441034913063, ""neutral"": 0.05992436781525612, ""positive"": 0.5706542134284973, ""very positive"": 0.5706542134284973}","excitement,admiration","{""excitement"": 0.6452254056930542, ""admiration"": 0.5212389230728149}","[{""label"": ""excitement"", ""score"": 0.6452254056930542}, {""label"": ""admiration"", ""score"": 0.5212389230728149}, {""label"": ""joy"", ""score"": 0.09005238115787506}, {""label"": ""curiosity"", ""score"": 0.03715738654136658}, {""label"": ""approval"", ""score"": 0.03235604241490364}]",irony,0.9249007105827332,True,non-offensive,0.9284485578536987,False
2024-10-30,HP-IND-006,2,Overheats constantly during normal usage. Had to return it.,neutral,0.11558523774147034,0.0,-0.36611235721466906,"{""very negative"": 0.10191556066274643, ""neutral"": 0.11558523774147034, ""positive"": 0.016096526756882668, ""very positive"": 0.016096526756882668}",neutral,"{""neutral"": 0.9388406872749329}","[{""label"": ""neutral"", ""score"": 0.9388406872749329}, {""label"": ""approval"", ""score"": 0.02460838295519352}, {""label"": ""annoyance"", ""score"": 0.019031492993235588}, {""label"": ""realization"", ""score"": 0.016972018405795097}, {""label"": ""disappointment"", ""score"": 0.011426879093050957}]",non_irony,0.9186547994613647,False,non-offensive,0.881855309009552,False
2025-02-28,AC-IND-005,4,Photo quality rivals phones twice the price. Very happy with the camera.,positive,0.9200547933578491,0.5,0.4818561179793535,"{""very negative"": 0.009893827140331268, ""neutral"": 0.01960623636841774, ""positive"": 0.9200547933578491, ""very positive"": 0.03305947035551071}",joy,"{""joy"": 0.8326600790023804}","[{""label"": ""joy"", ""score"": 0.8326600790023804}, {""label"": ""admiration"", ""score"": 0.12147273868322372}, {""label"": ""approval"", ""score"": 0.08454403281211853}, {""label"": ""neutral"", ""score"": 0.041709545999765396}, {""label"": ""relief"", ""score"": 0.027668539434671402}]",non_irony,0.5060417652130127,False,non-offensive,0.9031765460968018,False
2025-01-01,HP-IND-006,5,"Produit de mauvaise qualite, je suis tres decu. Ne recommande pas.",very negative,0.376915842294693,-1.0,-0.6515037909879426,"{""very negative"": 0.376915842294693, ""neutral"": 0.02833167091012001, ""positive"": 0.024450555443763733, ""very positive"": 0.01673412136733532}",neutral,"{""neutral"": 0.9460828304290771}","[{""label"": ""neutral"", ""score"": 0.9460828304290771}, {""label"": ""approval"", ""score"": 0.029701441526412964}, {""label"": ""disapproval"", ""score"": 0.009891659021377563}, {""label"": ""realization"", ""score"": 0.00757063552737236}, {""label"": ""annoyance"", ""score"": 0.006734327878803015}]",non_irony,0.8884108662605286,False,non-offensive,0.8112044930458069,False
2024-12-22,AC-IND-005,4,The processor handles multitasking effortlessly. No lag whatsoever.,neutral,0.7597368359565735,0.0,0.00797338825580054,"{""very negative"": 0.045921143144369125, ""neutral"": 0.7597368359565735, ""positive"": 0.05292467027902603, ""very positive"": 0.05003025010228157}","admiration,approval,neutral","{""admiration"": 0.3868221342563629, ""approval"": 0.3720160722732544, ""neutral"": 0.3502216339111328}","[{""label"": ""admiration"", ""score"": 0.3868221342563629}, {""label"": ""approval"", ""score"": 0.3720160722732544}, {""label"": ""neutral"", ""score"": 0.3502216339111328}, {""label"": ""realization"", ""score"": 0.014902401715517044}, {""label"": ""pride"", ""score"": 0.008550484664738178}]",irony,0.5463454127311707,True,non-offensive,0.8667475581169128,False
2025-01-16,WM-IND-004,3,It is okay. Works as expected but nothing special compared to competitors.,positive,0.4286438226699829,0.5,0.3626781987528287,"{""very negative"": 0.015589638613164425, ""neutral"": 0.0978032648563385, ""positive"": 0.4286438226699829, ""very positive"": 0.017732756212353706}",approval,"{""approval"": 0.8651418089866638}","[{""label"": ""approval"", ""score"": 0.8651418089866638}, {""label"": ""neutral"", ""score"": 0.11388786137104034}, {""label"": ""realization"", ""score"": 0.024218831211328506}, {""label"": ""optimism"", ""score"": 0.014182043261826038}, {""label"": ""annoyance"", ""score"": 0.013593513518571854}]",non_irony,0.8429244756698608,False,non-offensive,0.9375155568122864,False
2024-11-11,AC-IND-005,5,Energy efficient and very quiet operation. Highly recommend!,positive,0.7586772441864014,0.5,0.5307734316802475,"{""very negative"": 0.016845209524035454, ""neutral"": 0.03081432357430458, ""positive"": 0.7586772441864014, ""very positive"": 0.17657209932804108}",admiration,"{""admiration"": 0.8203734159469604}","[{""label"": ""admiration"", ""score"": 0.8203734159469604}, {""label"": ""approval"", ""score"": 0.24129898846149445}, {""label"": ""gratitude"", ""score"": 0.08020996302366257}, {""label"": ""neutral"", ""score"": 0.031993474811315536}, {""label"": ""optimism"", ""score"": 0.015411066822707653}]",non_irony,0.5187515020370483,False,non-offensive,0.9350569248199463,False
2024-12-23,WM-IND-004,2,"Installation was a nightmare, instructions were completely wrong.",very negative,0.7697422504425049,-1.0,-0.6977894863586905,"{""very negative"": 0.7697422504425049, ""neutral"": 0.036633219569921494, ""positive"": 0.020193949341773987, ""very positive"": 0.01803928054869175}",disapproval,"{""disapproval"": 0.3163321614265442}","[{""label"": ""disapproval"", ""score"": 0.3163321614265442}, {""label"": ""annoyance"", ""score"": 0.24686093628406525}, {""label"": ""disappointment"", ""score"": 0.15440554916858673}, {""label"": ""neutral"", ""score"": 0.06965956091880798}, {""label"": ""fear"", ""score"": 0.04962696135044098}]",non_irony,0.7851060032844543,False,non-offensive,0.6006593704223633,False
2025-01-26,WM-IND-004,4,"Excelente producto, muy buena calidad y buen precio. Totalmente recomendado.",positive,0.5041067004203796,0.5,0.6816197815857253,"{""very negative"": 0.020635204389691353, ""neutral"": 0.014463076367974281, ""positive"": 0.5041067004203796, ""very positive"": 0.5041067004203796}",neutral,"{""neutral"": 0.6544529795646667}","[{""label"": ""neutral"", ""score"": 0.6544529795646667}, {""label"": ""admiration"", ""score"": 0.23028439283370972}, {""label"": ""approval"", ""score"": 0.12289128452539444}, {""label"": ""disapproval"", ""score"": 0.007028191816061735}, {""label"": ""realization"", ""score"": 0.0057449983432888985}]",non_irony,0.9285407662391663,False,non-offensive,0.7380510568618774,False
2025-01-05,WM-IND-004,3,Mixed feelings about this. Good hardware but software needs work.,neutral,0.3529156744480133,0.0,-0.0007012398408806531,"{""very negative"": 0.02983071096241474, ""neutral"": 0.3529156744480133, ""positive"": 0.04370034858584404, ""very positive"": 0.022560112178325653}","approval,admiration","{""approval"": 0.6612764596939087, ""admiration"": 0.3483160436153412}","[{""label"": ""approval"", ""score"": 0.6612764596939087}, {""label"": ""admiration"", ""score"": 0.3483160436153412}, {""label"": ""love"", ""score"": 0.05935299023985863}, {""label"": ""neutral"", ""score"": 0.03666551783680916}, {""label"": ""confusion"", ""score"": 0.03289495036005974}]",non_irony,0.8888905644416809,False,non-offensive,0.8927906155586243,False
2024-11-28,AC-IND-005,5,"Screen resolution is crystal clear, perfect for streaming and gaming.",positive,0.392398476600647,0.5,0.542207413406494,"{""very negative"": 0.025593694299459457, ""neutral"": 0.16940507292747498, ""positive"": 0.392398476600647, ""very positive"": 0.38130703568458557}",approval,"{""approval"": 0.5070986747741699}","[{""label"": ""approval"", ""score"": 0.5070986747741699}, {""label"": ""neutral"", ""score"": 0.2965473234653473}, {""label"": ""admiration"", ""score"": 0.2750425338745117}, {""label"": ""realization"", ""score"": 0.009711122140288353}, {""label"": ""optimism"", ""score"": 0.009128984063863754}]",irony,0.6862936615943909,True,non-offensive,0.9093480110168457,False
2025-03-05,MB-IND-002,5,Display is gorgeous with vibrant colors and deep blacks. Very impressed!,positive,0.6351503133773804,0.5,0.581952468814245,"{""very negative"": 0.017654336988925934, ""neutral"": 0.037703920155763626, ""positive"": 0.6351503133773804, ""very positive"": 0.2894969880580902}",admiration,"{""admiration"": 0.9594106674194336}","[{""label"": ""admiration"", ""score"": 0.9594106674194336}, {""label"": ""approval"", ""score"": 0.028953349217772484}, {""label"": ""neutral"", ""score"": 0.013620489276945591}, {""label"": ""excitement"", ""score"": 0.008283348754048347}, {""label"": ""gratitude"", ""score"": 0.008044804446399212}]",non_irony,0.8086977601051331,False,non-offensive,0.9492805600166321,False
2025-02-13,LP-IND-003,4,"Battery life is incredible, easily lasts two full days with heavy usage.",positive,0.5513941645622253,0.5,0.65847089364473,"{""very negative"": 0.022336257621645927, ""neutral"": 0.05773572251200676, ""positive"": 0.5513941645622253, ""very positive"": 0.5513941645622253}",admiration,"{""admiration"": 0.9398247599601746}","[{""label"": ""admiration"", ""score"": 0.9398247599601746}, {""label"": ""approval"", ""score"": 0.055740565061569214}, {""label"": ""neutral"", ""score"": 0.025282323360443115}, {""label"": ""excitement"", ""score"": 0.016244882717728615}, {""label"": ""optimism"", ""score"": 0.009911395609378815}]",irony,0.7044013738632202,True,non-offensive,0.8911383748054504,False
2025-03-14,TB-IND-007,3,"Average performance. Some features are good, others need improvement.",positive,0.61644446849823,0.5,0.34826672452702356,"{""very negative"": 0.025447191670536995, ""neutral"": 0.1476220041513443, ""positive"": 0.61644446849823, ""very positive"": 0.021131806075572968}","approval,admiration","{""approval"": 0.6711743474006653, ""admiration"": 0.3304252624511719}","[{""label"": ""approval"", ""score"": 0.6711743474006653}, {""label"": ""admiration"", ""score"": 0.3304252624511719}, {""label"": ""neutral"", ""score"": 0.1314345896244049}, {""label"": ""optimism"", ""score"": 0.0660710483789444}, {""label"": ""realization"", ""score"": 0.028510229662060738}]",non_irony,0.9071303606033325,False,non-offensive,0.930716335773468,False
2024-10-10,AC-IND-005,2,Terrible experience. Product stopped working within a week of purchase.,very negative,0.49440306425094604,-1.0,-0.6392283390705386,"{""very negative"": 0.49440306425094604, ""neutral"": 0.08719932287931442, ""positive"": 0.01936017908155918, ""very positive"": 0.01936017908155918}",sadness,"{""sadness"": 0.39730533957481384}","[{""label"": ""sadness"", ""score"": 0.39730533957481384}, {""label"": ""fear"", ""score"": 0.2838751971721649}, {""label"": ""disappointment"", ""score"": 0.2159164994955063}, {""label"": ""nervousness"", ""score"": 0.041859596967697144}, {""label"": ""annoyance"", ""score"": 0.027089202776551247}]",non_irony,0.8665359616279602,False,non-offensive,0.810444176197052,False
2024-11-05,TB-IND-007,5,Best purchase I have made this year. Great value for money and excellent features.,positive,0.44873490929603577,0.5,0.5963910590069607,"{""very negative"": 0.028467901051044464, ""neutral"": 0.07443559914827347, ""positive"": 0.44873490929603577, ""very positive"": 0.40708863735198975}",admiration,"{""admiration"": 0.947281539440155}","[{""label"": ""admiration"", ""score"": 0.947281539440155}, {""label"": ""approval"", ""score"": 0.04991918429732323}, {""label"": ""gratitude"", ""score"": 0.017717011272907257}, {""label"": ""neutral"", ""score"": 0.016094906255602837}, {""label"": ""realization"", ""score"": 0.006029242649674416}]",non_irony,0.6735737919807434,False,non-offensive,0.953192949295044,False
2025-02-04,WM-IND-004,2,"Excellent sound quality and comfortable fit, but the ANC could be much stronger for the price.",positive,0.15356729924678802,0.5,0.3086620512949099,"{""very negative"": 0.012060086242854595, ""neutral"": 0.07317974418401718, ""positive"": 0.15356729924678802, ""very positive"": 0.027106380090117455}",admiration,"{""admiration"": 0.9374375939369202}","[{""label"": ""admiration"", ""score"": 0.9374375939369202}, {""label"": ""approval"", ""score"": 0.089204341173172}, {""label"": ""neutral"", ""score"": 0.03402496129274368}, {""label"": ""optimism"", ""score"": 0.025380540639162064}, {""label"": ""gratitude"", ""score"": 0.018238363787531853}]",non_irony,0.9199045896530151,False,non-offensive,0.8908013105392456,False
2024-11-09,TV-IND-001,3,Product is fine for basic use but power users might find it limiting.,neutral,0.2278260439634323,0.0,0.13598060049171318,"{""very negative"": 0.017182493582367897, ""neutral"": 0.2278260439634323, ""positive"": 0.11778126657009125, ""very positive"": 0.021471703425049782}","neutral,approval","{""neutral"": 0.6480686068534851, ""approval"": 0.39360511302948}","[{""label"": ""neutral"", ""score"": 0.6480686068534851}, {""label"": ""approval"", ""score"": 0.39360511302948}, {""label"": ""realization"", ""score"": 0.027473531663417816}, {""label"": ""optimism"", ""score"": 0.021502286195755005}, {""label"": ""disapproval"", ""score"": 0.013942357152700424}]",non_irony,0.6216647624969482,False,non-offensive,0.8438470363616943,False
2024-10-31,TV-IND-001,5,Customer service was amazing. They resolved my query within minutes.,positive,0.6071091294288635,0.5,0.5974647468222958,"{""very negative"": 0.017765464261174202, ""neutral"": 0.03513293340802193, ""positive"": 0.6071091294288635, ""very positive"": 0.31808170676231384}",admiration,"{""admiration"": 0.9301038980484009}","[{""label"": ""admiration"", ""score"": 0.9301038980484009}, {""label"": ""approval"", ""score"": 0.06624912470579147}, {""label"": ""neutral"", ""score"": 0.026406768709421158}, {""label"": ""excitement"", ""score"": 0.022681886330246925}, {""label"": ""joy"", ""score"": 0.018670279532670975}]",irony,0.8352649807929993,True,non-offensive,0.9490030407905579,False
2024-12-16,MB-IND-002,5,"Durability is impressive, been using for 6 months with zero issues.",positive,0.8207300305366516,0.5,0.47055570951936276,"{""very negative"": 0.01670188084244728, ""neutral"": 0.05924329534173012, ""positive"": 0.8207300305366516, ""very positive"": 0.0840175449848175}",admiration,"{""admiration"": 0.901075005531311}","[{""label"": ""admiration"", ""score"": 0.901075005531311}, {""label"": ""approval"", ""score"": 0.09503141790628433}, {""label"": ""neutral"", ""score"": 0.046847887337207794}, {""label"": ""realization"", ""score"": 0.013351649045944214}, {""label"": ""gratitude"", ""score"": 0.0120680071413517}]",irony,0.8547757267951965,True,non-offensive,0.930757999420166,False
2024-11-20,AC-IND-005,2,"Performance is blazing fast and battery lasts all day, but the camera struggles in low light.",neutral,0.22503750026226044,0.0,0.04969891873383892,"{""very negative"": 0.02442760020494461, ""neutral"": 0.22503750026226044, ""positive"": 0.07423778623342514, ""very positive"": 0.017704090103507042}","neutral,admiration","{""neutral"": 0.5054706335067749, ""admiration"": 0.3082411289215088}","[{""label"": ""neutral"", ""score"": 0.5054706335067749}, {""label"": ""admiration"", ""score"": 0.3082411289215088}, {""label"": ""approval"", ""score"": 0.08437317609786987}, {""label"": ""disappointment"", ""score"": 0.061942923814058304}, {""label"": ""realization"", ""score"": 0.027526095509529114}]",non_irony,0.705230712890625,False,non-offensive,0.8822543025016785,False
2025-01-12,HP-IND-006,5,"Durability is impressive, been using for 6 months with zero issues.",positive,0.8207300305366516,0.5,0.47055570951936276,"{""very negative"": 0.01670188084244728, ""neutral"": 0.05924329534173012, ""positive"": 0.8207300305366516, ""very positive"": 0.0840175449848175}",admiration,"{""admiration"": 0.901075005531311}","[{""label"": ""admiration"", ""score"": 0.901075005531311}, {""label"": ""approval"", ""score"": 0.09503141790628433}, {""label"": ""neutral"", ""score"": 0.046847887337207794}, {""label"": ""realization"", ""score"": 0.013351649045944214}, {""label"": ""gratitude"", ""score"": 0.0120680071413517}]",irony,0.8547757267951965,True,non-offensive,0.930757999420166,False
2025-02-14,TV-IND-001,3,Packaging was good but product is just average in terms of quality.,neutral,0.22643636167049408,0.0,0.02154465263355148,"{""very negative"": 0.020769914612174034, ""neutral"": 0.22643636167049408, ""positive"": 0.03994236886501312, ""very positive"": 0.018210014328360558}","disappointment,admiration","{""disappointment"": 0.35051408410072327, ""admiration"": 0.31660306453704834}","[{""label"": ""disappointment"", ""score"": 0.35051408410072327}, {""label"": ""admiration"", ""score"": 0.31660306453704834}, {""label"": ""disapproval"", ""score"": 0.20833034813404083}, {""label"": ""approval"", ""score"": 0.14557017385959625}, {""label"": ""neutral"", ""score"": 0.10623263567686081}]",non_irony,0.5526584982872009,False,non-offensive,0.8434349298477173,False
2025-02-22,MB-IND-002,4,"Lightweight and portable, perfect for travel and daily commute.",positive,0.5174983143806458,0.5,0.5698038134424869,"{""very negative"": 0.023364251479506493, ""neutral"": 0.08838778734207153, ""positive"": 0.5174983143806458, ""very positive"": 0.3443998694419861}","approval,neutral","{""approval"": 0.5351202487945557, ""neutral"": 0.32617780566215515}","[{""label"": ""approval"", ""score"": 0.5351202487945557}, {""label"": ""neutral"", ""score"": 0.32617780566215515}, {""label"": ""admiration"", ""score"": 0.16927553713321686}, {""label"": ""optimism"", ""score"": 0.009668011218309402}, {""label"": ""realization"", ""score"": 0.009552353993058205}]",non_irony,0.8543041348457336,False,non-offensive,0.9002076983451843,False
2024-10-27,RF-IND-008,2,The battery dies faster than my enthusiasm for this brand. Remarkable achievement!,positive,0.7221293449401855,0.5,0.7025799770686348,"{""very negative"": 0.0158077459782362, ""neutral"": 0.03211413696408272, ""positive"": 0.7221293449401855, ""very positive"": 0.7221293449401855}",admiration,"{""admiration"": 0.9155632853507996}","[{""label"": ""admiration"", ""score"": 0.9155632853507996}, {""label"": ""approval"", ""score"": 0.058518778532743454}, {""label"": ""excitement"", ""score"": 0.057543788105249405}, {""label"": ""neutral"", ""score"": 0.024362027645111084}, {""label"": ""surprise"", ""score"": 0.020907849073410034}]",irony,0.943659245967865,True,non-offensive,0.8459072709083557,False
2024-12-03,WM-IND-004,2,I just love paying premium prices for something that works half the time. Wonderful!,positive,0.4681796431541443,0.5,0.3093943984333868,"{""very negative"": 0.08025987446308136, ""neutral"": 0.054569948464632034, ""positive"": 0.4681796431541443, ""very positive"": 0.14146959781646729}","love,admiration","{""love"": 0.9180864095687866, ""admiration"": 0.30730876326560974}","[{""label"": ""love"", ""score"": 0.9180864095687866}, {""label"": ""admiration"", ""score"": 0.30730876326560974}, {""label"": ""joy"", ""score"": 0.07236479967832565}, {""label"": ""approval"", ""score"": 0.03508445620536804}, {""label"": ""excitement"", ""score"": 0.01018813531845808}]",irony,0.9883338212966919,True,non-offensive,0.9597514867782593,False
2025-01-24,LP-IND-003,5,"Noise cancellation is top-notch, blocks out everything around you.",positive,0.6977988481521606,0.5,0.5301263708619881,"{""very negative"": 0.018256666138768196, ""neutral"": 0.04996884986758232, ""positive"": 0.6977988481521606, ""very positive"": 0.20059357583522797}",neutral,"{""neutral"": 0.8535012602806091}","[{""label"": ""neutral"", ""score"": 0.8535012602806091}, {""label"": ""approval"", ""score"": 0.07272456586360931}, {""label"": ""annoyance"", ""score"": 0.035694435238838196}, {""label"": ""admiration"", ""score"": 0.030761508271098137}, {""label"": ""disapproval"", ""score"": 0.014540402218699455}]",irony,0.8790774345397949,True,non-offensive,0.7939949035644531,False
2024-10-13,RF-IND-008,5,"Lightweight and portable, perfect for travel and daily commute.",positive,0.5174983143806458,0.5,0.5698038134424869,"{""very negative"": 0.023364251479506493, ""neutral"": 0.08838778734207153, ""positive"": 0.5174983143806458, ""very positive"": 0.3443998694419861}","approval,neutral","{""approval"": 0.5351202487945557, ""neutral"": 0.32617780566215515}","[{""label"": ""approval"", ""score"": 0.5351202487945557}, {""label"": ""neutral"", ""score"": 0.32617780566215515}, {""label"": ""admiration"", ""score"": 0.16927553713321686}, {""label"": ""optimism"", ""score"": 0.009668011218309402}, {""label"": ""realization"", ""score"": 0.009552353993058205}]",non_irony,0.8543041348457336,False,non-offensive,0.9002076983451843,False
2024-10-20,HP-IND-006,2,"Sure, who needs customer service anyway? Waiting 4 weeks builds character!",neutral,0.7354669570922852,0.0,0.08089343274446564,"{""very negative"": 0.022473178803920746, ""neutral"": 0.7354669570922852, ""positive"": 0.13158436119556427, ""very positive"": 0.04536167159676552}","approval,neutral","{""approval"": 0.39447733759880066, ""neutral"": 0.3930034935474396}","[{""label"": ""approval"", ""score"": 0.39447733759880066}, {""label"": ""neutral"", ""score"": 0.3930034935474396}, {""label"": ""curiosity"", ""score"": 0.25203585624694824}, {""label"": ""confusion"", ""score"": 0.058140382170677185}, {""label"": ""realization"", ""score"": 0.018022604286670685}]",irony,0.8940737843513489,True,non-offensive,0.8660460114479065,False
2025-03-06,RF-IND-008,5,"Battery life is incredible, easily lasts two full days with heavy usage.",positive,0.5513941645622253,0.5,0.65847089364473,"{""very negative"": 0.022336257621645927, ""neutral"": 0.05773572251200676, ""positive"": 0.5513941645622253, ""very positive"": 0.5513941645622253}",admiration,"{""admiration"": 0.9398247599601746}","[{""label"": ""admiration"", ""score"": 0.9398247599601746}, {""label"": ""approval"", ""score"": 0.055740565061569214}, {""label"": ""neutral"", ""score"": 0.025282323360443115}, {""label"": ""excitement"", ""score"": 0.016244882717728615}, {""label"": ""optimism"", ""score"": 0.009911395609378815}]",irony,0.7044013738632202,True,non-offensive,0.8911383748054504,False
2024-11-20,WM-IND-004,2,The promised features do not work as advertised. False marketing.,very negative,0.11003702878952026,-1.0,-0.4876406735014096,"{""very negative"": 0.11003702878952026, ""neutral"": 0.03954793140292168, ""positive"": 0.016627198085188866, ""very positive"": 0.014809762127697468}",disapproval,"{""disapproval"": 0.7108097076416016}","[{""label"": ""disapproval"", ""score"": 0.7108097076416016}, {""label"": ""disappointment"", ""score"": 0.235524520277977}, {""label"": ""annoyance"", ""score"": 0.2101682424545288}, {""label"": ""neutral"", ""score"": 0.11439910531044006}, {""label"": ""anger"", ""score"": 0.018257828429341316}]",irony,0.5804412961006165,True,non-offensive,0.8188140392303467,False
2024-10-04,TV-IND-001,1,Terrible experience. Product stopped working within a week of purchase.,very negative,0.49440306425094604,-1.0,-0.6392283390705386,"{""very negative"": 0.49440306425094604, ""neutral"": 0.08719932287931442, ""positive"": 0.01936017908155918, ""very positive"": 0.01936017908155918}",sadness,"{""sadness"": 0.39730533957481384}","[{""label"": ""sadness"", ""score"": 0.39730533957481384}, {""label"": ""fear"", ""score"": 0.2838751971721649}, {""label"": ""disappointment"", ""score"": 0.2159164994955063}, {""label"": ""nervousness"", ""score"": 0.041859596967697144}, {""label"": ""annoyance"", ""score"": 0.027089202776551247}]",non_irony,0.8665359616279602,False,non-offensive,0.810444176197052,False
2025-01-20,TV-IND-001,4,Energy efficient and very quiet operation. Highly recommend!,positive,0.7586772441864014,0.5,0.5307734316802475,"{""very negative"": 0.016845209524035454, ""neutral"": 0.03081432357430458, ""positive"": 0.7586772441864014, ""very positive"": 0.17657209932804108}",admiration,"{""admiration"": 0.8203734159469604}","[{""label"": ""admiration"", ""score"": 0.8203734159469604}, {""label"": ""approval"", ""score"": 0.24129898846149445}, {""label"": ""gratitude"", ""score"": 0.08020996302366257}, {""label"": ""neutral"", ""score"": 0.031993474811315536}, {""label"": ""optimism"", ""score"": 0.015411066822707653}]",non_irony,0.5187515020370483,False,non-offensive,0.9350569248199463,False
2024-12-12,AC-IND-005,5,Excellent cooling performance even during peak summer. Very satisfied.,positive,0.7707273960113525,0.5,0.5362639801740339,"{""very negative"": 0.014967979863286018, ""neutral"": 0.02442777529358864, ""positive"": 0.7707273960113525, ""very positive"": 0.17155218124389648}",admiration,"{""admiration"": 0.9331638216972351}","[{""label"": ""admiration"", ""score"": 0.9331638216972351}, {""label"": ""approval"", ""score"": 0.07154010981321335}, {""label"": ""gratitude"", ""score"": 0.04528460651636124}, {""label"": ""neutral"", ""score"": 0.019264668226242065}, {""label"": ""joy"", ""score"": 0.010110114701092243}]",non_irony,0.602388322353363,False,non-offensive,0.9177484512329102,False
